"","V1"
"1251",1.20699197913903
"1252",1.19145824915263
"1253",1.27641651290424
"1254",1.19675925721764
"1255",1.14927795586646
"1256",1.22345699325934
"1257",1.20193802757559
"1258",1.1950219835996
"1259",1.2713477336964
"1260",1.20693836748137
"1261",1.2085465955087
"1262",1.25138303477685
"1263",1.21802457442704
"1264",1.27125147662462
"1265",1.15045888136698
"1266",1.22665456363378
"1267",1.20516585820342
"1268",1.24500620560436
"1269",1.1514656344975
"1270",1.24661443805012
"1271",1.23742907132705
"1272",1.13974971946186
"1273",1.17361124378476
"1274",1.23374976322044
"1275",1.22218733837843
"1276",1.19958949646934
"1277",1.19100327916515
"1278",1.19808273045308
"1279",1.26319070145837
"1280",1.18519035880019
"1281",1.2472824305428
"1282",1.23981893325318
"1283",1.24499116049589
"1284",1.21711828554831
"1285",1.20169893863376
"1286",1.21607277384343
"1287",1.1975570389104
"1288",1.13713980269875
"1289",1.22633283768383
"1290",1.15836365960344
"1291",1.20851150816704
"1292",1.2736951796579
"1293",1.22015587276511
"1294",1.21905098080717
"1295",1.18979837967123
"1296",1.23040594017126
"1297",1.2211535066689
"1298",1.16814111775799
"1299",1.25420231284629
"1300",1.16359601960517
"1301",1.23817925759331
"1302",1.18161724733411
"1303",1.20248228973809
"1304",1.28682458528791
"1305",1.2015340151533
"1306",1.23724762140344
"1307",1.24273243932497
"1308",1.20859981424255
"1309",1.24126897100889
"1310",1.19233482892103
"1311",1.18676612359385
"1312",1.19603191239306
"1313",1.19390107215149
"1314",1.17262829751824
"1315",1.24357645656139
"1316",1.26749552823114
"1317",1.24260119669823
"1318",1.18942095533937
"1319",1.22215181818736
"1320",1.28188831032111
"1321",1.26707767279256
"1322",1.15329319848095
"1323",1.21379751373661
"1324",1.12492808103936
"1325",1.22453274527503
"1326",1.28287123690985
"1327",1.24560928988328
"1328",1.25229796803459
"1329",1.22589139222728
"1330",1.23025883027135
"1331",1.22427052507901
"1332",1.19674498609008
"1333",1.20201155565723
"1334",1.14462409226008
"1335",1.20951769753981
"1336",1.18599208329592
"1337",1.17039869172824
"1338",1.20964918149085
"1339",1.18934425462312
"1340",1.20040524966337
"1341",1.17446727457882
"1342",1.217230556956
"1343",1.31527044637997
"1344",1.22197338226103
"1345",1.21787619540181
"1346",1.1763959056542
"1347",1.24640720060588
"1348",1.28163241212234
"1349",1.25467362210647
"1350",1.15367651802259
"1351",1.20523446945599
"1352",1.21739986875122
"1353",1.25917707728951
"1354",1.25571205039505
"1355",1.23443166609313
"1356",1.18913959304088
"1357",1.19660612561295
"1358",1.21057248532885
"1359",1.19363567244915
"1360",1.15627312465513
"1361",1.18454177383258
"1362",1.22215121513634
"1363",1.125499921729
"1364",1.18385484703936
"1365",1.19484558047235
"1366",1.2870049633353
"1367",1.13665321512101
"1368",1.16516587529949
"1369",1.26257022032445
"1370",1.23486158330644
"1371",1.22531410138653
"1372",1.22265292859174
"1373",1.2298334874422
"1374",1.234722129074
"1375",1.27512497858784
"1376",1.20186440461942
"1377",1.17699184443277
"1378",1.16313186834836
"1379",1.2511606587578
"1380",1.18525559145949
"1381",1.24043651014864
"1382",1.21985695497516
"1383",1.16445826337208
"1384",1.25395020520905
"1385",1.1658175662868
"1386",1.23999327275868
"1387",1.26618532166845
"1388",1.16269644815417
"1389",1.24071030644876
"1390",1.21251843620017
"1391",1.19085097193197
"1392",1.19442921287653
"1393",1.19075845977292
"1394",1.21527412605875
"1395",1.18540295617765
"1396",1.20728804877943
"1397",1.15700476088495
"1398",1.22249096465013
"1399",1.20259750802891
"1400",1.21181403417176
"1401",1.19970256327581
"1402",1.18265723289048
"1403",1.23942643594677
"1404",1.23469790648659
"1405",1.24259137636986
"1406",1.17556541760691
"1407",1.12789816878981
"1408",1.22109359252037
"1409",1.22754629704097
"1410",1.16927253059666
"1411",1.25187563715673
"1412",1.25367104209232
"1413",1.28738237484246
"1414",1.1953772852762
"1415",1.25882576353127
"1416",1.21373722860357
"1417",1.23898633217332
"1418",1.17295408866468
"1419",1.23209029624312
"1420",1.256786437233
"1421",1.21055699234595
"1422",1.21926592030515
"1423",1.19698502730553
"1424",1.27518200459043
"1425",1.22204839986174
"1426",1.19231502322591
"1427",1.22857008696516
"1428",1.25391359413079
"1429",1.21177323975429
"1430",1.24286360089964
"1431",1.22235498696043
"1432",1.26803521031613
"1433",1.26881662915907
"1434",1.19432337787797
"1435",1.18941436673839
"1436",1.198160182452
"1437",1.16376495419064
"1438",1.28169743490443
"1439",1.18342583770433
"1440",1.28662958634264
"1441",1.20949056229157
"1442",1.1898371760377
"1443",1.21928375696265
"1444",1.28234756602242
"1445",1.21353134018588
"1446",1.22758608647819
"1447",1.1926934094872
"1448",1.22373078374218
"1449",1.1346214610148
"1450",1.19342355149045
"1451",1.22916738031979
"1452",1.25520468526079
"1453",1.20330052950321
"1454",1.25865171963493
"1455",1.20015387628112
"1456",1.20211058099048
"1457",1.23060551996404
"1458",1.24996820195875
"1459",1.26148188768808
"1460",1.26725397140098
"1461",1.20681400311244
"1462",1.22537502634889
"1463",1.2287978063855
"1464",1.23032485168272
"1465",1.19878637758042
"1466",1.23518555371116
"1467",1.2623826765727
"1468",1.2377666220805
"1469",1.24589966258332
"1470",1.19240864441316
"1471",1.24487088304917
"1472",1.23654878769014
"1473",1.20890877061545
"1474",1.23035562246844
"1475",1.21674281178883
"1476",1.18033316946175
"1477",1.23138182712545
"1478",1.20470532257312
"1479",1.16286894398324
"1480",1.22392347206917
"1481",1.19537971502375
"1482",1.18452711917033
"1483",1.2350164708574
"1484",1.21230704436172
"1485",1.11969171747165
"1486",1.2459056502605
"1487",1.21295465554789
"1488",1.25002075640924
"1489",1.21924828729239
"1490",1.24207684677568
"1491",1.31680926720823
"1492",1.20716325600424
"1493",1.23721917764689
"1494",1.20687701362596
"1495",1.24142498020669
"1496",1.18744881251695
"1497",1.2779186276118
"1498",1.16937130400042
"1499",1.19612334258697
"1500",1.21678928341021
"1501",1.15506863980895
"1502",1.20080468957831
"1503",1.2261421695188
"1504",1.19901866768405
"1505",1.20446063380866
"1506",1.17938209274149
"1507",1.28256045751519
"1508",1.22200179213153
"1509",1.2574235942337
"1510",1.20565995566761
"1511",1.24485347058493
"1512",1.1788292010171
"1513",1.22368795184117
"1514",1.22145797543675
"1515",1.20540161346507
"1516",1.21588593701116
"1517",1.26388833327954
"1518",1.20643465269018
"1519",1.30385235867839
"1520",1.22117551610162
"1521",1.16056771741054
"1522",1.21599854006603
"1523",1.21353542429178
"1524",1.16881401541809
"1525",1.19596353754831
"1526",1.1748606621374
"1527",1.21717159470063
"1528",1.20029377673787
"1529",1.21185027798428
"1530",1.21776188670094
"1531",1.26628261912296
"1532",1.21867353681289
"1533",1.19207898963071
"1534",1.20992207981784
"1535",1.22814141939207
"1536",1.14707596953692
"1537",1.21835425878876
"1538",1.21325219221049
"1539",1.26230045116459
"1540",1.24222739401397
"1541",1.23057470099907
"1542",1.22092495997624
"1543",1.23729132239917
"1544",1.19473247036314
"1545",1.18943771312234
"1546",1.21065330739306
"1547",1.19751981983419
"1548",1.17591265495843
"1549",1.19025402814546
"1550",1.20300167191729
"1551",1.14438567037813
"1552",1.24165514734479
"1553",1.19771205503637
"1554",1.1872839722073
"1555",1.22638623810453
"1556",1.18758122941134
"1557",1.31978364964709
"1558",1.15895390885601
"1559",1.22048807388109
"1560",1.25698293011099
"1561",1.20531051992408
"1562",1.1331832170859
"1563",1.17407743494963
"1564",1.22756138219727
"1565",1.19433763881936
"1566",1.18992001786314
"1567",1.20996012140938
"1568",1.19911767582533
"1569",1.23634225179019
"1570",1.19080764762946
"1571",1.19274337193324
"1572",1.2296383794023
"1573",1.26990979418845
"1574",1.21327809587071
"1575",1.27011707451857
"1576",1.20991062791784
"1577",1.23682596694641
"1578",1.23221284956314
"1579",1.21224606207619
"1580",1.23335996962666
"1581",1.19213770955149
"1582",1.24047783690938
"1583",1.1605323336176
"1584",1.27261550399862
"1585",1.19064953807284
"1586",1.20287978872786
"1587",1.3026920899755
"1588",1.23199302401741
"1589",1.25868504498843
"1590",1.24976329780177
"1591",1.15462849882798
"1592",1.18229436317448
"1593",1.20251435176626
"1594",1.22601937334578
"1595",1.22342484502894
"1596",1.11643966262568
"1597",1.19046087430861
"1598",1.18591303539064
"1599",1.15889766994896
"1600",1.23376912881431
"1601",1.16893537206869
"1602",1.2013371897712
"1603",1.18366899803164
"1604",1.23012667857079
"1605",1.19864735308178
"1606",1.2333004746232
"1607",1.27323070988172
"1608",1.25536446862163
"1609",1.28399199830126
"1610",1.27910052746244
"1611",1.15179985879547
"1612",1.20357401897237
"1613",1.28121199774759
"1614",1.23480832431453
"1615",1.18066893753187
"1616",1.25344015318223
"1617",1.23435198596327
"1618",1.20951494795518
"1619",1.21437204857881
"1620",1.17221477289541
"1621",1.22848371600547
"1622",1.1756839561429
"1623",1.22165751430685
"1624",1.20672071481784
"1625",1.22457432027097
"1626",1.20497622910786
"1627",1.18951647302375
"1628",1.2179864877768
"1629",1.16820910111926
"1630",1.27583337105091
"1631",1.22182244346537
"1632",1.23368000583843
"1633",1.20342586097959
"1634",1.22364279991749
"1635",1.22371119759704
"1636",1.20443096246429
"1637",1.23223828940154
"1638",1.23923975127094
"1639",1.22531805748023
"1640",1.21319039915748
"1641",1.22029280551392
"1642",1.24026300329118
"1643",1.21698249249419
"1644",1.22040350679954
"1645",1.21562464720476
"1646",1.21951590327223
"1647",1.26704748201498
"1648",1.24758141871041
"1649",1.16649061545534
"1650",1.23748053334987
"1651",1.25415214639804
"1652",1.22762471034329
"1653",1.16146329011433
"1654",1.17963710901019
"1655",1.20755749616035
"1656",1.23684018161455
"1657",1.22778820204058
"1658",1.22700017635979
"1659",1.18460659321036
"1660",1.196047268734
"1661",1.18454998515668
"1662",1.14933692007455
"1663",1.18395765917298
"1664",1.16240912257902
"1665",1.26562694145722
"1666",1.16460773838907
"1667",1.24654106330145
"1668",1.17513751034449
"1669",1.25355525269857
"1670",1.18879972847524
"1671",1.15036008967115
"1672",1.18643900893019
"1673",1.22483008983639
"1674",1.20229444511258
"1675",1.23958153520014
"1676",1.19001480129298
"1677",1.19909489328364
"1678",1.18063815474597
"1679",1.2251496874329
"1680",1.22449461545461
"1681",1.22372213078289
"1682",1.2578223228759
"1683",1.24734167326365
"1684",1.20159633763159
"1685",1.21113720961189
"1686",1.20688490433406
"1687",1.24799228913316
"1688",1.24186507082142
"1689",1.23706877568841
"1690",1.21488734689384
"1691",1.19273026496997
"1692",1.19817146129818
"1693",1.2176686864454
"1694",1.08756439738467
"1695",1.24917600388031
"1696",1.16094554037527
"1697",1.20378135848052
"1698",1.21158823250026
"1699",1.18715558666398
"1700",1.18157980564663
"1701",1.24769398214328
"1702",1.18316417174289
"1703",1.21418806263347
"1704",1.25612557561954
"1705",1.24408529860189
"1706",1.1994041774652
"1707",1.21557283385432
"1708",1.19173288722014
"1709",1.22848961617429
"1710",1.25350010644832
"1711",1.23767765105237
"1712",1.21863858433013
"1713",1.18105029852238
"1714",1.28543549322317
"1715",1.20168471446192
"1716",1.22826858006297
"1717",1.19195986583206
"1718",1.19962501349137
"1719",1.19744565051014
"1720",1.19442306850645
"1721",1.24559753765623
"1722",1.26573840498744
"1723",1.26724279446919
"1724",1.23718163651316
"1725",1.20934467482832
"1726",1.24575423716321
"1727",1.20127658697889
"1728",1.22217723295555
"1729",1.21395307204968
"1730",1.24163387382794
"1731",1.20086991186798
"1732",1.17483878118978
"1733",1.2189693381896
"1734",1.22527320770405
"1735",1.21508626609608
"1736",1.14467737242389
"1737",1.16093781848315
"1738",1.17366646917606
"1739",1.19613974535669
"1740",1.14886562317235
"1741",1.24993771538188
"1742",1.2061528811644
"1743",1.26056109657737
"1744",1.24014391110934
"1745",1.31655175910717
"1746",1.20293131419524
"1747",1.26597945236343
"1748",1.20407635263246
"1749",1.23145673812553
"1750",1.26219470113196
"1751",1.23647654103808
"1752",1.19735472346185
"1753",1.24717194055074
"1754",1.21976466775487
"1755",1.15921121682867
"1756",1.19913499341138
"1757",1.19939765821774
"1758",1.21220010149695
"1759",1.2208538127148
"1760",1.19665543236819
"1761",1.21492038363398
"1762",1.19075332644746
"1763",1.28717100534982
"1764",1.17910504017831
"1765",1.20247684686051
"1766",1.15489362221129
"1767",1.2411824662044
"1768",1.22098646477398
"1769",1.26089821285657
"1770",1.21224218974974
"1771",1.27480688335404
"1772",1.29388542052545
"1773",1.27248373386362
"1774",1.25765063745933
"1775",1.25712786037044
"1776",1.22407602118248
"1777",1.26668425766548
"1778",1.25132501458804
"1779",1.21104535758408
"1780",1.19461935535817
"1781",1.20100721180009
"1782",1.21242098140502
"1783",1.20145911195278
"1784",1.21122857259277
"1785",1.2483411841611
"1786",1.2329877807127
"1787",1.21530588766235
"1788",1.1803083051578
"1789",1.21349465719975
"1790",1.20885627061449
"1791",1.2268176545955
"1792",1.25959528976814
"1793",1.15050543342165
"1794",1.2222440095268
"1795",1.25389345166095
"1796",1.18670674786882
"1797",1.18028956014206
"1798",1.25214170818054
"1799",1.19668364189704
"1800",1.24445363588664
"1801",1.23121010814915
"1802",1.23313456063495
"1803",1.21982291439812
"1804",1.27527696089068
"1805",1.20338808148893
"1806",1.19469885120669
"1807",1.19372346688785
"1808",1.22580399369609
"1809",1.17489638925821
"1810",1.21480359751159
"1811",1.30913474241407
"1812",1.21626040023118
"1813",1.29477240431105
"1814",1.20452974804323
"1815",1.15908563294594
"1816",1.16786957114621
"1817",1.15777783301911
"1818",1.29732460189189
"1819",1.25146105190609
"1820",1.20387253157008
"1821",1.25488068477025
"1822",1.2373935913876
"1823",1.23052894390781
"1824",1.16998985083493
"1825",1.20803373732395
"1826",1.20448853141197
"1827",1.20325325989169
"1828",1.20756996964531
"1829",1.20332498309005
"1830",1.20884856348232
"1831",1.24432802349587
"1832",1.15371633394536
"1833",1.2515784581786
"1834",1.16659597133802
"1835",1.22364897395213
"1836",1.09456034105062
"1837",1.22307355506967
"1838",1.18832028114288
"1839",1.20005897567513
"1840",1.2158316128674
"1841",1.21527352053604
"1842",1.24614940557883
"1843",1.18192865467801
"1844",1.22961101460718
"1845",1.21416005444191
"1846",1.20811194612194
"1847",1.22353328169246
"1848",1.25206582549248
"1849",1.22890039174685
"1850",1.1826899943431
"1851",1.22642554966955
"1852",1.21517296366623
"1853",1.21893089147532
"1854",1.21256164090901
"1855",1.23425959302958
"1856",1.16267288804272
"1857",1.22629014696826
"1858",1.25629053573071
"1859",1.24938823093887
"1860",1.24887239777908
"1861",1.25800657451114
"1862",1.2775224356029
"1863",1.16617977847711
"1864",1.22903420474511
"1865",1.22302963380084
"1866",1.20865056151807
"1867",1.18940126348571
"1868",1.19901002514977
"1869",1.26880951096303
"1870",1.24729458302751
"1871",1.22364821268189
"1872",1.21254190766308
"1873",1.23158328597191
"1874",1.2069256430712
"1875",1.19983792642866
"1876",1.25435912447735
"1877",1.28609429122925
"1878",1.29083450273417
"1879",1.18678041220495
"1880",1.20930126667967
"1881",1.26330142589696
"1882",1.22267544486261
"1883",1.20040110662992
"1884",1.13980829635921
"1885",1.20133853015236
"1886",1.1979610867388
"1887",1.18294327754075
"1888",1.23448340745527
"1889",1.1355551969145
"1890",1.2529572225732
"1891",1.19299032195812
"1892",1.2091592306023
"1893",1.2340966359062
"1894",1.18561750690458
"1895",1.23236022662066
"1896",1.20511458864388
"1897",1.21720000879675
"1898",1.23541676339584
"1899",1.27241809447711
"1900",1.22030200016885
"1901",1.19443055298596
"1902",1.21553951469919
"1903",1.19459954779837
"1904",1.26007706636983
"1905",1.17524430565255
"1906",1.16280999364956
"1907",1.16140630806846
"1908",1.22747893861748
"1909",1.22825606271538
"1910",1.15456860693339
"1911",1.205016224029
"1912",1.13982559602023
"1913",1.18232023825695
"1914",1.19413528029687
"1915",1.23163650846681
"1916",1.32792462965038
"1917",1.21358366770333
"1918",1.27784990090851
"1919",1.19675575079291
"1920",1.20746086341341
"1921",1.17893652539489
"1922",1.2046124234828
"1923",1.22218948611894
"1924",1.22524497995902
"1925",1.17339631085145
"1926",1.20430624884039
"1927",1.24041657921431
"1928",1.22172618485708
"1929",1.22717417440646
"1930",1.17063866388611
"1931",1.26917519103092
"1932",1.138845975587
"1933",1.18985831390786
"1934",1.2470020514352
"1935",1.18370315478691
"1936",1.23509104536513
"1937",1.20558714797538
"1938",1.25445442989237
"1939",1.21892174801461
"1940",1.1811125473711
"1941",1.24606657951972
"1942",1.15024438669763
"1943",1.2109600904472
"1944",1.21293928500716
"1945",1.24067658090965
"1946",1.26257874731237
"1947",1.26237605790659
"1948",1.17908697417725
"1949",1.18330469979557
"1950",1.26150961100276
"1951",1.21827400445657
"1952",1.23659059267957
"1953",1.23523075204046
"1954",1.2135748494737
"1955",1.26319517655796
"1956",1.13486998431753
"1957",1.21769678024024
"1958",1.20523614709152
"1959",1.22324059893762
"1960",1.28549536841816
"1961",1.23358546885799
"1962",1.20089948924918
"1963",1.19239737039311
"1964",1.2538402770529
"1965",1.18431084063357
"1966",1.20041994427005
"1967",1.257357777541
"1968",1.22421986162601
"1969",1.23967279813125
"1970",1.15288623656208
"1971",1.22003535865384
"1972",1.19782279112628
"1973",1.21279440478875
"1974",1.28794394212705
"1975",1.2474467934478
"1976",1.24215014825566
"1977",1.23929997422552
"1978",1.22406475435822
"1979",1.20538546827723
"1980",1.20520957854788
"1981",1.14434834986094
"1982",1.19121768385413
"1983",1.19175927230394
"1984",1.20312501336547
"1985",1.21203360942092
"1986",1.20407583301701
"1987",1.22443914276863
"1988",1.17747127017085
"1989",1.19687833784953
"1990",1.18317241530055
"1991",1.28462663065516
"1992",1.20842922599512
"1993",1.19910272613977
"1994",1.22377285078943
"1995",1.21650206689367
"1996",1.24380889482957
"1997",1.2434136500607
"1998",1.20159363771406
"1999",1.23878765886598
"2000",1.14257638099324
"2001",1.20287034730637
"2002",1.18903401096232
"2003",1.20777640594147
"2004",1.15744316148706
"2005",1.1552702613377
"2006",1.19348615204151
"2007",1.20908977764252
"2008",1.24463965032726
"2009",1.27040550364276
"2010",1.23805156253289
"2011",1.20797162217127
"2012",1.19805730157389
"2013",1.2411034619115
"2014",1.20780298338738
"2015",1.24303171511808
"2016",1.18023292189326
"2017",1.21350929663639
"2018",1.23563821794671
"2019",1.25732104014529
"2020",1.20951501996252
"2021",1.24121653630521
"2022",1.24419724347166
"2023",1.24432643596628
"2024",1.16968793003905
"2025",1.23699291079268
"2026",1.23794588927532
"2027",1.24030895034715
"2028",1.19919895842337
"2029",1.18175030138259
"2030",1.21378965230935
"2031",1.21051766161823
"2032",1.19615942772913
"2033",1.16455688720524
"2034",1.25427531319734
"2035",1.1350485460708
"2036",1.23285289827497
"2037",1.18071749165214
"2038",1.25627612878462
"2039",1.23077007781636
"2040",1.14909723484869
"2041",1.18315994123371
"2042",1.21746212495852
"2043",1.24854032775016
"2044",1.18904193119051
"2045",1.20231511912782
"2046",1.19881525466065
"2047",1.23509189097229
"2048",1.18965759733829
"2049",1.21175567343566
"2050",1.24507206403646
"2051",1.18405454336632
"2052",1.16475400831092
"2053",1.1793969585748
"2054",1.29280345468804
"2055",1.21032899424606
"2056",1.25705950339376
"2057",1.20275640570142
"2058",1.21524342515912
"2059",1.22056222573186
"2060",1.26335033915929
"2061",1.2174864216736
"2062",1.21882406744569
"2063",1.18829579469581
"2064",1.2394956727886
"2065",1.23153805957158
"2066",1.25131943071262
"2067",1.1940238807859
"2068",1.24251561658735
"2069",1.18330756629382
"2070",1.18697987736741
"2071",1.1983076386936
"2072",1.13160966427355
"2073",1.20101871411717
"2074",1.25373115343087
"2075",1.26197147485752
"2076",1.24351669510956
"2077",1.22431868204403
"2078",1.19727262585568
"2079",1.22677630409391
"2080",1.17968220371266
"2081",1.25777606749473
"2082",1.16929249783266
"2083",1.20959624616942
"2084",1.21231611052335
"2085",1.19951426922035
"2086",1.27227536699853
"2087",1.2098703878917
"2088",1.1709630462848
"2089",1.28804213609628
"2090",1.26073012940474
"2091",1.21422858327079
"2092",1.23532581332157
"2093",1.25619476660068
"2094",1.19831339065531
"2095",1.20626926542789
"2096",1.20759939379471
"2097",1.2294395268049
"2098",1.20422284343667
"2099",1.23631071987671
"2100",1.21605656608192
"2101",1.23534863372077
"2102",1.20281003190553
"2103",1.19669794651308
"2104",1.2237005417561
"2105",1.16594835323697
"2106",1.25837218254394
"2107",1.17192940410076
"2108",1.24182260646099
"2109",1.2309342189419
"2110",1.20177894048219
"2111",1.23165489890815
"2112",1.21045975623251
"2113",1.27655079969207
"2114",1.25559549125437
"2115",1.19718471471153
"2116",1.242909242396
"2117",1.22618291146362
"2118",1.23257359331838
"2119",1.2507274494506
"2120",1.22642393104542
"2121",1.14732425548584
"2122",1.21415199059943
"2123",1.22599809977541
"2124",1.24362486307612
"2125",1.17965640920848
"2126",1.23940023246239
"2127",1.20896353533187
"2128",1.23253853007202
"2129",1.27680214156482
"2130",1.25831199272457
"2131",1.29271323438261
"2132",1.26068859599857
"2133",1.16977456072311
"2134",1.16748177774373
"2135",1.2473802969181
"2136",1.19778876249003
"2137",1.25314967820047
"2138",1.21504510063893
"2139",1.17003582221477
"2140",1.13317842154622
"2141",1.21870537470296
"2142",1.20894857048544
"2143",1.20549400797963
"2144",1.22206213095864
"2145",1.20297190431022
"2146",1.20591015478442
"2147",1.15895051606197
"2148",1.20191156120146
"2149",1.12649372920601
"2150",1.2226669270496
"2151",1.24776184323711
"2152",1.17046074547324
"2153",1.26167285957824
"2154",1.22540634752629
"2155",1.22564936033566
"2156",1.21959100736828
"2157",1.147754377109
"2158",1.24562003389599
"2159",1.22999182933989
"2160",1.19090172391495
"2161",1.18905064778391
"2162",1.24483112355624
"2163",1.23988441452118
"2164",1.2048014160416
"2165",1.21089799798337
"2166",1.12854947666249
"2167",1.2222744009311
"2168",1.1492178045763
"2169",1.20558714885507
"2170",1.22825595927753
"2171",1.2507776976163
"2172",1.18441603048663
"2173",1.15420938616282
"2174",1.20758011640819
"2175",1.204742687143
"2176",1.23294523872386
"2177",1.22181002181466
"2178",1.30249952736139
"2179",1.16475023135746
"2180",1.17604748921083
"2181",1.22055222520645
"2182",1.1701520100694
"2183",1.17350576384795
"2184",1.16989334686504
"2185",1.19269485159626
"2186",1.19529409143361
"2187",1.24334823088794
"2188",1.22114264648381
"2189",1.22420606128718
"2190",1.28895711721234
"2191",1.20848278116909
"2192",1.25070164188972
"2193",1.3314557086723
"2194",1.11442769639806
"2195",1.25635029453367
"2196",1.22404311785751
"2197",1.25269348124314
"2198",1.2139660842519
"2199",1.21679287956992
"2200",1.18317942995766
"2201",1.17805107929687
"2202",1.24802678363851
"2203",1.26512967236196
"2204",1.19205298925401
"2205",1.18140114394332
"2206",1.20511481285776
"2207",1.17999141975765
"2208",1.25258483770092
"2209",1.2173837309422
"2210",1.21417712971338
"2211",1.25677175111001
"2212",1.17633846193064
"2213",1.10730266138772
"2214",1.18328985539164
"2215",1.16037346920497
"2216",1.18860703012135
"2217",1.24865201589934
"2218",1.18293585988608
"2219",1.17702571605469
"2220",1.30684373615342
"2221",1.2245950019183
"2222",1.28479977084105
"2223",1.23589596295431
"2224",1.20166126082165
"2225",1.15077259003728
"2226",1.20939205468622
"2227",1.17653287361701
"2228",1.21123167345085
"2229",1.18411509582208
"2230",1.20952957262469
"2231",1.21550538367688
"2232",1.18137656420389
"2233",1.23915014826534
"2234",1.16290045695066
"2235",1.20031481638106
"2236",1.20914623407712
"2237",1.23997768603028
"2238",1.18425075423487
"2239",1.16661880534306
"2240",1.25051819975457
"2241",1.15781085573191
"2242",1.17633402246292
"2243",1.15798287362785
"2244",1.24438001318092
"2245",1.18331570853386
"2246",1.22317098323777
"2247",1.20676088340333
"2248",1.24574015374575
"2249",1.20335657787756
"2250",1.23802430211663
"2251",1.19884144971737
"2252",1.20213860239077
"2253",1.18011245372647
"2254",1.18323337359108
"2255",1.23174227667586
"2256",1.22493208921162
"2257",1.28263079396176
"2258",1.22590930439295
"2259",1.27894113145179
"2260",1.17335835829674
"2261",1.22205381300216
"2262",1.13994899182128
"2263",1.22350095635424
"2264",1.22071606246506
"2265",1.18586857534764
"2266",1.26972431425667
"2267",1.2560171228442
"2268",1.23882216515603
"2269",1.24484518502049
"2270",1.22864189952733
"2271",1.20391515505106
"2272",1.20205740861248
"2273",1.20684807049476
"2274",1.20410059747048
"2275",1.20702065964546
"2276",1.19677352263619
"2277",1.27409930650176
"2278",1.20699424189474
"2279",1.22798859606031
"2280",1.22194357863751
"2281",1.18362206628542
"2282",1.23951306347008
"2283",1.16294691748778
"2284",1.24066921996822
"2285",1.17027258338606
"2286",1.20196693005474
"2287",1.21591147005699
"2288",1.2139349761982
"2289",1.26176726757857
"2290",1.20777703958924
"2291",1.19035888341239
"2292",1.24973827051701
"2293",1.18350712399328
"2294",1.19037894352126
"2295",1.2276593159591
"2296",1.1825004916561
"2297",1.21416388682795
"2298",1.21648227006394
"2299",1.24681470199238
"2300",1.23711457388662
"2301",1.29594347678114
"2302",1.19909507212147
"2303",1.25946613323887
"2304",1.20869722459084
"2305",1.18563671167199
"2306",1.17913709457334
"2307",1.30585679793253
"2308",1.13482801275656
"2309",1.20940863504707
"2310",1.1779482970141
"2311",1.20727990233645
"2312",1.20432633323073
"2313",1.1685219721994
"2314",1.24120937819329
"2315",1.25880682570625
"2316",1.19952985961786
"2317",1.2419198267667
"2318",1.19558999143093
"2319",1.20903465422088
"2320",1.21126663114678
"2321",1.21267262632854
"2322",1.25713935632149
"2323",1.26399933031945
"2324",1.20299020872796
"2325",1.2194920828085
"2326",1.21047309558899
"2327",1.25258615143983
"2328",1.2394886420419
"2329",1.19215217947444
"2330",1.18299667789084
"2331",1.20391168907993
"2332",1.21574449112874
"2333",1.19602785931833
"2334",1.20951884333979
"2335",1.21662567670565
"2336",1.21283015684545
"2337",1.26294448814117
"2338",1.15296390061601
"2339",1.19666442214792
"2340",1.19444881786966
"2341",1.16795498125071
"2342",1.17641914816716
"2343",1.19689336172438
"2344",1.23611835887388
"2345",1.23033354328799
"2346",1.16803258474421
"2347",1.30177705684043
"2348",1.22584171993054
"2349",1.21257671173701
"2350",1.2630265830243
"2351",1.13275589215381
"2352",1.23650392348221
"2353",1.1748211341678
"2354",1.24588156177449
"2355",1.1803149549127
"2356",1.2448298586345
"2357",1.2132132412197
"2358",1.20559442815512
"2359",1.21560118186797
"2360",1.27848495699132
"2361",1.1691968063545
"2362",1.22637548609966
"2363",1.23056637768769
"2364",1.20752217917061
"2365",1.16376946871453
"2366",1.20276573101138
"2367",1.21708172268599
"2368",1.27588002367953
"2369",1.21481723980631
"2370",1.15320113648914
"2371",1.21808164371484
"2372",1.18189849456895
"2373",1.15744556646332
"2374",1.19361869583823
"2375",1.2064403032836
"2376",1.27890398867996
"2377",1.17481841012724
"2378",1.18592495084142
"2379",1.21122065014014
"2380",1.16896529034814
"2381",1.23098519763118
"2382",1.17978330303252
"2383",1.25144532186158
"2384",1.25602444039619
"2385",1.16872021776868
"2386",1.15757703272445
"2387",1.0999162662107
"2388",1.24462134685179
"2389",1.22084281051729
"2390",1.24293627985411
"2391",1.16618975397406
"2392",1.24693663406971
"2393",1.17675252357756
"2394",1.18851369217428
"2395",1.24938979194291
"2396",1.19528863272285
"2397",1.20293943642706
"2398",1.22186437462721
"2399",1.23121201593141
"2400",1.2556987349365
"2401",1.23026719842018
"2402",1.15604478311053
"2403",1.19358575389085
"2404",1.21561858854466
"2405",1.27120105360224
"2406",1.2064589648241
"2407",1.21100983724707
"2408",1.15251637610605
"2409",1.17554642853365
"2410",1.18942107136965
"2411",1.21218479129645
"2412",1.23157676614582
"2413",1.1984625630564
"2414",1.28684409227131
"2415",1.19706701380901
"2416",1.22452292912739
"2417",1.19918040299154
